id,file,percent,hp,time captured,time parsed,manual
forneus,Screenshot (13109).png,34.51,1309769.0,1545562027,1545562045.0,
,Screenshot (13111).png,,,1545562031,,
,Screenshot (13112).png,,,1545562032,,
halphas,Screenshot (13113).png,87.42,251667.0,1545562035,1545562055.0,
halphas,Screenshot (13114).png,87.42,251667.0,1545562036,1545562058.0,
amon_ra,Screenshot (13115).png,91.85,163071.0,1545562037,1545562060.0,
amon_ra,Screenshot (13116).png,91.85,163071.0,1545562039,1545562062.0,
sabnock,Screenshot (13117).png,50.56,988770.0,1545562041,1545562065.0,
sabnock,Screenshot (13118).png,50.56,988770.0,1545562043,1545562068.0,
flauros,Screenshot (13119).png,32.07,1358664.0,1545562044,1545562070.0,
flauros,Screenshot (13120).png,32.07,1358664.0,1545562046,1545562072.0,
,Screenshot (13122).png,,,1545562052,,
,Screenshot (13123).png,,,1545562052,,
halphas,Screenshot (13124).png,87.42,251667.0,1545562054,1545562081.0,
flauros,Screenshot (13125).png,31.96,1360869.0,1545562194,1545562216.0,
forneus,Screenshot (13126).png,34.47,1310538.0,1545562196,1545562219.0,
,Screenshot (13127).png,,,1545562198,,
,Screenshot (13128).png,,,1545562199,,
halphas,Screenshot (13129).png,87.41,251847.0,1545562202,1545562227.0,
halphas,Screenshot (13130).png,87.41,251847.0,1545562204,1545562230.0,
amon_ra,Screenshot (13131).png,91.84,163184.0,1545562205,1545562233.0,
amon_ra,Screenshot (13132).png,91.84,163184.0,1545562206,1545562236.0,
sabnock,Screenshot (13133).png,50.45,990948.0,1545562209,1545562239.0,
sabnock,Screenshot (13134).png,50.45,990948.0,1545562210,1545562241.0,
flauros,Screenshot (13135).png,31.96,1360869.0,1545562212,1545562244.0,
flauros,Screenshot (13136).png,31.96,1360869.0,1545562213,1545562247.0,
forneus,Screenshot (13137).png,34.47,1310538.0,1545562216,1545562249.0,
forneus,Screenshot (13138).png,34.47,1310538.0,1545562218,1545562252.0,
,Screenshot (13139).png,,,1545562219,,
,Screenshot (13140).png,,,1545562221,,
flauros,Screenshot (13141).png,31.84,1363126.0,1545562362,1545562367.0,
forneus,Screenshot (13142).png,34.43,1311332.0,1545562364,1545562370.0,
,Screenshot (13143).png,,,1545562365,,
,Screenshot (13144).png,,,1545562367,,
halphas,Screenshot (13145).png,87.4,252038.0,1545562370,1545562391.0,
halphas,Screenshot (13146).png,87.4,252038.0,1545562371,1545562394.0,
,Screenshot (13147).png,,,1545562372,,
amon_ra,Screenshot (13148).png,91.83,163317.0,1545562373,1545562400.0,
sabnock,Screenshot (13149).png,50.34,993121.0,1545562376,1545562405.0,
sabnock,Screenshot (13150).png,50.34,993121.0,1545562377,1545562409.0,
,Screenshot (13151).png,,,1545562379,,
flauros,Screenshot (13152).png,31.84,1363126.0,1545562380,1545562415.0,
forneus,Screenshot (13153).png,34.43,1311332.0,1545562383,1545562418.0,
forneus,Screenshot (13154).png,34.43,1311332.0,1545562385,1545562420.0,
,Screenshot (13155).png,,,1545562386,,
,Screenshot (13156).png,,,1545562388,,
forneus,Screenshot (13157).png,34.4,1312099.0,1545562529,1545562541.0,
forneus,Screenshot (13158).png,34.4,1312099.0,1545562531,1545562544.0,
,Screenshot (13159).png,,,1545562533,,
,Screenshot (13160).png,,,1545562534,,
halphas,Screenshot (13161).png,87.39,252213.0,1545562537,1545562551.0,
halphas,Screenshot (13162).png,87.39,252213.0,1545562539,1545562553.0,
amon_ra,Screenshot (13163).png,91.83,163436.0,1545562540,1545562562.0,
amon_ra,Screenshot (13164).png,91.83,163436.0,1545562541,1545562565.0,
sabnock,Screenshot (13165).png,50.23,995306.0,1545562543,1545562569.0,
sabnock,Screenshot (13166).png,50.23,995306.0,1545562545,1545562572.0,
flauros,Screenshot (13167).png,31.73,1365353.0,1545562546,1545562574.0,
flauros,Screenshot (13168).png,31.73,1365353.0,1545562548,1545562577.0,
forneus,Screenshot (13169).png,34.4,1312099.0,1545562551,1545562580.0,
,Screenshot (13170).png,,,1545562552,,
,Screenshot (13171).png,,,1545562553,,
halphas,Screenshot (13172).png,87.39,252213.0,1545562556,1545562587.0,
forneus,Screenshot (13173).png,34.36,1312853.0,1545562696,1545562712.0,
forneus,Screenshot (13174).png,34.36,1312853.0,1545562699,1545562715.0,
,Screenshot (13175).png,,,1545562700,,
,Screenshot (13176).png,,,1545562701,,
halphas,Screenshot (13177).png,87.38,252412.0,1545562704,1545562723.0,
halphas,Screenshot (13178).png,87.38,252412.0,1545562705,1545562725.0,
amon_ra,Screenshot (13179).png,91.82,163539.0,1545562707,1545562728.0,
amon_ra,Screenshot (13180).png,91.82,163539.0,1545562708,1545562730.0,
sabnock,Screenshot (13181).png,50.13,997466.0,1545562711,1545562733.0,
sabnock,Screenshot (13182).png,50.13,997466.0,1545562712,1545562736.0,
flauros,Screenshot (13183).png,31.62,1367570.0,1545562714,1545562738.0,
flauros,Screenshot (13184).png,31.62,1367570.0,1545562715,1545562740.0,
forneus,Screenshot (13185).png,34.36,1312853.0,1545562720,1545562742.0,
,Screenshot (13186).png,,,1545562721,,
,Screenshot (13187).png,,,1545562721,,
halphas,Screenshot (13188).png,87.38,252412.0,1545562723,1545562748.0,
forneus,Screenshot (13189).png,34.31,1313710.0,1545562864,1545562884.0,
forneus,Screenshot (13190).png,34.31,1313710.0,1545562866,1545562887.0,
,Screenshot (13191).png,,,1545562867,,
,Screenshot (13192).png,,,1545562869,,
halphas,Screenshot (13193).png,87.37,252642.0,1545562871,1545562894.0,
halphas,Screenshot (13194).png,87.37,252642.0,1545562873,1545562897.0,
amon_ra,Screenshot (13195).png,91.82,163664.0,1545562874,1545562900.0,
amon_ra,Screenshot (13196).png,91.82,163664.0,1545562876,1545562902.0,
sabnock,Screenshot (13197).png,50.01,999859.0,1545562878,1545562905.0,
sabnock,Screenshot (13198).png,50.01,999859.0,1545562880,1545562908.0,
flauros,Screenshot (13199).png,31.5,1370003.0,1545562881,1545562910.0,
flauros,Screenshot (13200).png,31.5,1370003.0,1545562882,1545562913.0,
forneus,Screenshot (13201).png,34.31,1313710.0,1545562886,1545562915.0,
,Screenshot (13202).png,,,1545562887,,
,Screenshot (13203).png,,,1545562888,,
halphas,Screenshot (13204).png,87.37,252642.0,1545562890,1545562921.0,
,Screenshot (13205).png,,,1545563031,,
forneus,Screenshot (13206).png,34.27,1314506.0,1545563034,1545563055.0,
,Screenshot (13207).png,,,1545563035,,
,Screenshot (13208).png,,,1545563037,,
halphas,Screenshot (13209).png,87.36,252842.0,1545563039,1545563063.0,
halphas,Screenshot (13210).png,87.36,252842.0,1545563041,1545563066.0,
amon_ra,Screenshot (13211).png,91.81,163778.0,1545563042,1545563069.0,
amon_ra,Screenshot (13212).png,91.81,163778.0,1545563043,1545563071.0,
sabnock,Screenshot (13213).png,49.9,1002015.0,1545563046,1545563074.0,
sabnock,Screenshot (13214).png,49.9,1002015.0,1545563048,1545563077.0,
flauros,Screenshot (13215).png,31.39,1372243.0,1545563049,1545563079.0,
flauros,Screenshot (13216).png,31.39,1372243.0,1545563050,1545563082.0,
forneus,Screenshot (13217).png,34.27,1314506.0,1545563053,1545563084.0,
,Screenshot (13218).png,,,1545563054,,
,Screenshot (13219).png,,,1545563056,,
,Screenshot (13220).png,,,1545563058,,
,Screenshot (13221).png,,,1545563199,,
forneus,Screenshot (13222).png,34.24,1315258.0,1545563201,1545563209.0,
,Screenshot (13223).png,,,1545563202,,
,Screenshot (13224).png,,,1545563204,,
halphas,Screenshot (13225).png,87.35,253045.0,1545563207,1545563228.0,
halphas,Screenshot (13226).png,87.35,253045.0,1545563208,1545563231.0,
amon_ra,Screenshot (13227).png,91.81,163889.0,1545563210,1545563234.0,
amon_ra,Screenshot (13228).png,91.81,163889.0,1545563211,1545563236.0,
sabnock,Screenshot (13229).png,49.79,1004210.0,1545563213,1545563239.0,
sabnock,Screenshot (13230).png,49.79,1004210.0,1545563215,1545563242.0,
flauros,Screenshot (13231).png,31.28,1374477.0,1545563216,1545563244.0,
flauros,Screenshot (13232).png,31.28,1374477.0,1545563218,1545563247.0,
forneus,Screenshot (13233).png,34.24,1315258.0,1545563221,1545563250.0,
,Screenshot (13234).png,,,1545563222,,
,Screenshot (13235).png,,,1545563223,,
,Screenshot (13236).png,,,1545563225,,
,Screenshot (13237).png,,,1545563366,,
forneus,Screenshot (13238).png,34.2,1316047.0,1545563369,1545563380.0,
,Screenshot (13239).png,,,1545563370,,
,Screenshot (13240).png,,,1545563371,,
halphas,Screenshot (13241).png,87.34,253260.0,1545563374,1545563387.0,
halphas,Screenshot (13242).png,87.34,253260.0,1545563375,1545563390.0,
amon_ra,Screenshot (13243).png,91.8,164000.0,1545563376,1545563393.0,
amon_ra,Screenshot (13244).png,91.8,164000.0,1545563378,1545563399.0,
sabnock,Screenshot (13245).png,49.68,1006416.0,1545563380,1545563402.0,
sabnock,Screenshot (13246).png,49.68,1006416.0,1545563382,1545563404.0,
flauros,Screenshot (13247).png,31.16,1376710.0,1545563383,1545563407.0,
flauros,Screenshot (13248).png,31.16,1376710.0,1545563385,1545563410.0,
forneus,Screenshot (13249).png,34.2,1316047.0,1545563390,1545563412.0,
forneus,Screenshot (13250).png,34.2,1316047.0,1545563390,1545563415.0,
,Screenshot (13251).png,,,1545563391,,
,Screenshot (13252).png,,,1545563393,,
forneus,Screenshot (13253).png,34.16,1316830.0,1545563534,1545563549.0,
forneus,Screenshot (13254).png,34.16,1316830.0,1545563536,1545563552.0,
,Screenshot (13255).png,,,1545563538,,
,Screenshot (13256).png,,,1545563539,,
halphas,Screenshot (13257).png,87.33,253436.0,1545563541,1545563559.0,
halphas,Screenshot (13258).png,87.33,253436.0,1545563543,1545563562.0,
amon_ra,Screenshot (13259).png,91.79,164105.0,1545563544,1545563566.0,
amon_ra,Screenshot (13260).png,91.79,164105.0,1545563546,1545563570.0,
sabnock,Screenshot (13261).png,49.57,1008555.0,1545563548,1545563573.0,
sabnock,Screenshot (13262).png,49.57,1008555.0,1545563550,1545563577.0,
flauros,Screenshot (13263).png,31.05,1378902.0,1545563551,1545563580.0,
flauros,Screenshot (13264).png,31.05,1378902.0,1545563552,1545563583.0,
forneus,Screenshot (13265).png,34.16,1316830.0,1545563555,1545563587.0,
,Screenshot (13266).png,,,1545563557,,
,Screenshot (13267).png,,,1545563558,,
halphas,Screenshot (13268).png,87.33,253436.0,1545563560,1545563596.0,
,Screenshot (13269).png,,,1545563701,,
forneus,Screenshot (13270).png,34.12,1317603.0,1545563703,1545563723.0,
,Screenshot (13271).png,,,1545563705,,
,Screenshot (13272).png,,,1545563706,,
halphas,Screenshot (13273).png,87.32,253642.0,1545563709,1545563730.0,
halphas,Screenshot (13274).png,87.32,253642.0,1545563710,1545563733.0,
sabnock,Screenshot (13277).png,49.46,1010755.0,1545563715,1545563740.0,
sabnock,Screenshot (13278).png,49.46,1010755.0,1545563717,1545563743.0,
flauros,Screenshot (13279).png,30.94,1381140.0,1545563719,1545563746.0,
flauros,Screenshot (13280).png,30.94,1381140.0,1545563720,1545563749.0,
forneus,Screenshot (13281).png,34.12,1317603.0,1545563723,1545563752.0,
forneus,Screenshot (13282).png,34.12,1317603.0,1545563724,1545563754.0,
,Screenshot (13283).png,,,1545563725,,
,Screenshot (13284).png,,,1545563728,,
forneus,Screenshot (13285).png,34.08,1318494.0,1545563869,1545563872.0,
forneus,Screenshot (13286).png,34.08,1318494.0,1545563871,1545563892.0,
,Screenshot (13287).png,,,1545563873,,
,Screenshot (13288).png,,,1545563874,,
halphas,Screenshot (13289).png,87.31,253832.0,1545563877,1545563899.0,
halphas,Screenshot (13290).png,87.31,253832.0,1545563878,1545563902.0,
amon_ra,Screenshot (13291).png,91.78,164314.0,1545563880,1545563905.0,
amon_ra,Screenshot (13292).png,91.78,164314.0,1545563881,1545563908.0,
sabnock,Screenshot (13293).png,49.34,1013121.0,1545563884,1545563910.0,
sabnock,Screenshot (13294).png,49.34,1013121.0,1545563885,1545563913.0,
flauros,Screenshot (13295).png,30.82,1383566.0,1545563887,1545563916.0,
flauros,Screenshot (13296).png,30.82,1383566.0,1545563888,1545563918.0,
forneus,Screenshot (13297).png,34.08,1318494.0,1545563891,1545563921.0,
,Screenshot (13298).png,,,1545563893,,
,Screenshot (13299).png,,,1545563894,,
halphas,Screenshot (13300).png,87.31,253832.0,1545563896,1545563927.0,
flauros,Screenshot (13301).png,30.71,1385810.0,1545564036,1545564042.0,
forneus,Screenshot (13302).png,34.04,1319232.0,1545564038,1545564045.0,
,Screenshot (13303).png,,,1545564040,,
,Screenshot (13304).png,,,1545564041,,
halphas,Screenshot (13305).png,87.3,254035.0,1545564044,1545564064.0,
halphas,Screenshot (13306).png,87.3,254035.0,1545564045,1545564067.0,
,Screenshot (13307).png,,,1545564046,,
amon_ra,Screenshot (13308).png,91.78,164423.0,1545564048,1545564072.0,
sabnock,Screenshot (13309).png,49.23,1015308.0,1545564050,1545564075.0,
sabnock,Screenshot (13310).png,49.23,1015308.0,1545564052,1545564077.0,
,Screenshot (13311).png,,,1545564053,,
flauros,Screenshot (13312).png,30.71,1385810.0,1545564055,1545564082.0,
forneus,Screenshot (13313).png,34.04,1319232.0,1545564058,1545564085.0,
forneus,Screenshot (13314).png,34.04,1319232.0,1545564060,1545564087.0,
,Screenshot (13315).png,,,1545564061,,
,Screenshot (13316).png,,,1545564063,,
forneus,Screenshot (13317).png,34.0,1320049.0,1545564204,1545564216.0,
forneus,Screenshot (13318).png,34.0,1320049.0,1545564206,1545564218.0,
,Screenshot (13319).png,,,1545564208,,
,Screenshot (13320).png,,,1545564209,,
halphas,Screenshot (13321).png,87.29,254220.0,1545564211,1545564226.0,
halphas,Screenshot (13322).png,87.29,254220.0,1545564213,1545564229.0,
amon_ra,Screenshot (13323).png,91.77,164519.0,1545564214,1545564237.0,
amon_ra,Screenshot (13324).png,91.77,164519.0,1545564216,1545564239.0,
sabnock,Screenshot (13325).png,49.13,1017488.0,1545564218,1545564242.0,
sabnock,Screenshot (13326).png,49.13,1017488.0,1545564220,1545564245.0,
flauros,Screenshot (13327).png,30.6,1388062.0,1545564221,1545564247.0,
flauros,Screenshot (13328).png,30.6,1388062.0,1545564223,1545564250.0,
forneus,Screenshot (13329).png,34.0,1320049.0,1545564225,1545564252.0,
,Screenshot (13330).png,,,1545564227,,
,Screenshot (13331).png,,,1545564228,,
halphas,Screenshot (13332).png,87.29,254220.0,1545564230,1545564262.0,
flauros,Screenshot (13333).png,30.49,1390278.0,1545564371,1545564387.0,
forneus,Screenshot (13334).png,33.96,1320833.0,1545564374,1545564389.0,
,Screenshot (13335).png,,,1545564375,,
,Screenshot (13336).png,,,1545564376,,
halphas,Screenshot (13337).png,87.28,254428.0,1545564379,1545564396.0,
halphas,Screenshot (13338).png,87.28,254428.0,1545564380,1545564399.0,
amon_ra,Screenshot (13339).png,91.77,164615.0,1545564382,1545564402.0,
amon_ra,Screenshot (13340).png,91.77,164615.0,1545564383,1545564405.0,
flauros,Screenshot (13343).png,30.49,1390278.0,1545564388,1545564413.0,
flauros,Screenshot (13344).png,30.49,1390278.0,1545564390,1545564415.0,
forneus,Screenshot (13345).png,33.96,1320833.0,1545564393,1545564417.0,
forneus,Screenshot (13346).png,33.96,1320833.0,1545564394,1545564420.0,
,Screenshot (13347).png,,,1545564396,,
,Screenshot (13348).png,,,1545564398,,
forneus,Screenshot (13349).png,33.92,1321580.0,1545564538,1545564559.0,
forneus,Screenshot (13350).png,33.92,1321580.0,1545564541,1545564562.0,
,Screenshot (13351).png,,,1545564542,,
,Screenshot (13352).png,,,1545564544,,
halphas,Screenshot (13353).png,87.27,254615.0,1545564546,1545564569.0,
halphas,Screenshot (13354).png,87.27,254615.0,1545564547,1545564572.0,
amon_ra,Screenshot (13355).png,91.76,164726.0,1545564549,1545564574.0,
amon_ra,Screenshot (13356).png,91.76,164726.0,1545564550,1545564577.0,
sabnock,Screenshot (13357).png,48.91,1021840.0,1545564553,1545564579.0,
sabnock,Screenshot (13358).png,48.91,1021840.0,1545564555,1545564582.0,
flauros,Screenshot (13359).png,30.37,1392504.0,1545564556,1545564585.0,
flauros,Screenshot (13360).png,30.37,1392504.0,1545564557,1545564587.0,
forneus,Screenshot (13361).png,33.92,1321580.0,1545564560,1545564589.0,
,Screenshot (13362).png,,,1545564562,,
,Screenshot (13363).png,,,1545564563,,
halphas,Screenshot (13364).png,87.27,254615.0,1545564565,1545564596.0,
flauros,Screenshot (13365).png,30.26,1394735.0,1545564706,1545564711.0,
forneus,Screenshot (13366).png,33.88,1322368.0,1545564708,1545564714.0,
,Screenshot (13367).png,,,1545564710,,
,Screenshot (13368).png,,,1545564711,,
halphas,Screenshot (13369).png,87.26,254793.0,1545564714,1545564736.0,
halphas,Screenshot (13370).png,87.26,254793.0,1545564715,1545564738.0,
,Screenshot (13371).png,,,1545564716,,
amon_ra,Screenshot (13372).png,91.76,164853.0,1545564718,1545564744.0,
sabnock,Screenshot (13373).png,48.8,1024027.0,1545564721,1545564748.0,
sabnock,Screenshot (13374).png,48.8,1024027.0,1545564722,1545564752.0,
flauros,Screenshot (13375).png,30.26,1394735.0,1545564723,1545564756.0,
flauros,Screenshot (13376).png,30.26,1394735.0,1545564728,1545564759.0,
forneus,Screenshot (13377).png,33.88,1322368.0,1545564728,1545564762.0,
forneus,Screenshot (13378).png,33.88,1322368.0,1545564730,1545564764.0,
,Screenshot (13379).png,,,1545564731,,
,Screenshot (13380).png,,,1545564733,,
forneus,Screenshot (13381).png,33.84,1323111.0,1545564874,1545564884.0,
,Screenshot (13382).png,,,1545564876,,
,Screenshot (13383).png,,,1545564878,,
,Screenshot (13384).png,,,1545564879,,
halphas,Screenshot (13385).png,87.25,254990.0,1545564881,1545564893.0,
,Screenshot (13386).png,,,1545564883,,
amon_ra,Screenshot (13387).png,91.75,164958.0,1545564884,1545564908.0,
amon_ra,Screenshot (13388).png,91.75,164958.0,1545564886,1545564910.0,
,Screenshot (13390).png,,,1545564890,,
flauros,Screenshot (13391).png,30.15,1396946.0,1545564891,1545564918.0,
flauros,Screenshot (13392).png,30.15,1396946.0,1545564892,1545564921.0,
forneus,Screenshot (13393).png,33.84,1323111.0,1545564896,1545564923.0,
,Screenshot (13394).png,,,1545564897,,
,Screenshot (13395).png,,,1545564898,,
halphas,Screenshot (13396).png,87.25,254990.0,1545564900,1545564930.0,
flauros,Screenshot (13397).png,30.03,1399402.0,1545565041,1545565056.0,
forneus,Screenshot (13398).png,33.8,1323967.0,1545565043,1545565059.0,
,Screenshot (13399).png,,,1545565045,,
,Screenshot (13400).png,,,1545565047,,
halphas,Screenshot (13401).png,87.24,255217.0,1545565049,1545565066.0,
halphas,Screenshot (13402).png,87.24,255217.0,1545565050,1545565070.0,
,Screenshot (13403).png,,,1545565051,,
amon_ra,Screenshot (13404).png,91.75,165073.0,1545565053,1545565075.0,
flauros,Screenshot (13407).png,30.03,1399402.0,1545565058,1545565083.0,
flauros,Screenshot (13408).png,30.03,1399402.0,1545565060,1545565086.0,
forneus,Screenshot (13409).png,33.8,1323967.0,1545565063,1545565089.0,
forneus,Screenshot (13410).png,33.8,1323967.0,1545565064,1545565091.0,
,Screenshot (13411).png,,,1545565065,,
,Screenshot (13412).png,,,1545565068,,
forneus,Screenshot (13413).png,33.76,1324726.0,1545565209,1545565228.0,
forneus,Screenshot (13414).png,33.76,1324726.0,1545565211,1545565231.0,
,Screenshot (13415).png,,,1545565213,,
,Screenshot (13416).png,,,1545565214,,
halphas,Screenshot (13417).png,87.23,255393.0,1545565216,1545565238.0,
halphas,Screenshot (13418).png,87.23,255393.0,1545565218,1545565241.0,
amon_ra,Screenshot (13419).png,91.74,165191.0,1545565219,1545565244.0,
amon_ra,Screenshot (13420).png,91.74,165191.0,1545565221,1545565246.0,
flauros,Screenshot (13423).png,29.92,1401600.0,1545565226,1545565254.0,
flauros,Screenshot (13424).png,29.92,1401600.0,1545565228,1545565256.0,
forneus,Screenshot (13425).png,33.76,1324726.0,1545565231,1545565259.0,
